name,ticker,image,link,round,total_raised,pre_valuation,categories,date,ecosystem,investor_1,investor_2,investor_3,investor_4,investor_5,investor_6,investor_7,investor_8
"Arch Network","","https://icodrops.com/media/cache/c7/bd/c7bd57c5657471819f2f8e87a0d004ea.webp","https://icodrops.com/arch-network/","Private Stage","$25 M","$200 M","Infrastructure","Upcoming","","Multicoin Capital","Pantera Capital","CMS Holdings","More Details","Bitcoin","","",""
"BAC Games","BAC","https://icodrops.com/media/cache/3a/ef/3aef2a39c01a8fc88c3b7ca4d8783a8f.webp","https://icodrops.com/bac-games/","Private Stage","$1.5 M","$32.01 K","Gaming","Upcoming","","Ash Crypto","Gate Ventures","Hash Global","More Details","Blast","","",""
"AgriDex","","https://icodrops.com/media/cache/2f/34/2f34383bf50a5f66b95f43305826119e.webp","https://icodrops.com/agridex/","Private Stage","$9 M","$237 K","Real World Assets P…","Upcoming","","Goldman Sachs","Moonrock Capital","African Crops","More Details","Solana","","",""
"Bladerite","","https://icodrops.com/media/cache/f7/ad/f7ad19ed075bc01ad7df6ef0393dea29.webp","https://icodrops.com/bladerite/","Private Stage","$12 M","—","Gaming","Upcoming","","HashKey Capital","Signum Capital","Infinity Ventures Crypto (IVC)","More Details","Solana","","",""
"ZKM","","https://icodrops.com/media/cache/c2/36/c2367d4b24a15fcda29151d95cf5bc73.webp","https://icodrops.com/zkm/","Private Stage","—","—","Infrastructure","Upcoming","","Amber Group","Crypto.com","OKX Ventures","More Details","","","",""
"mint.fun","","https://icodrops.com/media/cache/67/85/6785ff48e61eff1317ce02b4e12a8122.webp","https://icodrops.com/mint-fun/","Private Stage","—","—","NFT","Upcoming","","Zora","","","","","","",""
"Hemera","","https://icodrops.com/media/cache/d6/2f/d62fc0a60e8bbbed44ae58de6ae77e15.webp","https://icodrops.com/hemera/","Private Stage","$2.6 M","—","Infrastructure","Upcoming","","SNZ Holding","ChainLink","Harry Shum","More Details","","","",""
"Blade of God X","","https://icodrops.com/media/cache/bc/e1/bce151423da8ac5d63fe75cb4f316d44.webp","https://icodrops.com/blade-of-god-x/","Private Stage","—","—","Gaming","Upcoming","","Delphi Digital (Delphi Labs)","OKX Ventures","Yield Guild Games (YGG)","More Details","","","",""
"Arbelos Markets","","https://icodrops.com/media/cache/b2/c9/b2c978b9fc4561c75ff1e9627b82cdd3.webp","https://icodrops.com/arbelos-markets/","Private Stage","$28 M","—","Finance","Upcoming","","Dragonfly Capital","Circle Ventures","P2 Ventures","More Details","","","",""
"BlockBooster","","https://icodrops.com/media/cache/14/f0/14f0e24cb0bc37730f397fc4c5968360.webp","https://icodrops.com/blockbooster/","Private Stage","$1.5 M","—","Incubator","Upcoming","","OKX Ventures","BitcoinLab","Conflux Network","More Details","","","",""
"Botanix Labs","","https://icodrops.com/media/cache/a7/36/a7361d357753445dcd1681978748061c.webp","https://icodrops.com/botanix-labs/","Private Stage","$11.5 M","—","Blockchain","Upcoming","","Polychain Capital","Placeholder","ABCDE Capital","More Details","Bitcoin","","",""
"Ambient Network","","https://icodrops.com/media/cache/f0/de/f0dee764ddb7e1f05900cf89724234fa.webp","https://icodrops.com/ambient-network/","Private Stage","$2 M","—","DePIN","Upcoming","","Solana Ventures","Borderless Capital","Paramita Venture","More Details","Solana","","",""
"MetaPhone","","https://icodrops.com/media/cache/1b/7c/1b7c851537f5fcf6a5c478f765bb2274.webp","https://icodrops.com/metaphone/","Private Stage","$1 M","$462.63 K","Blockchain Service","Upcoming","","JDI Global","The Open Network","","","","","",""
"DwellFi","","https://icodrops.com/media/cache/15/c0/15c0f37c5b69d9cf7aba823e7561b2d4.webp","https://icodrops.com/dwellfi/","Private Stage","$3 M","—","Finance","Upcoming","","Blockchain Coinvestors","E1 Ventures","Fortified Ventures","More Details","","","",""
"BitTapLab","","https://icodrops.com/media/cache/92/e5/92e5f5155a172a94743359ca724ff672.webp","https://icodrops.com/bittaplab/","Private Stage","—","—","Wallet","Upcoming","","Waterdrip Capital","","","","","","",""
"Balcony DAO","","https://icodrops.com/media/cache/aa/97/aa9760bdb09c5247e32b181d3bccb219.webp","https://icodrops.com/balcony-dao/","Private Stage","—","—","Finance","Upcoming","","Blizzard Fund (Avalanche Ecosystem)","","","","","","",""
"Popset","","https://icodrops.com/media/cache/81/0b/810bda61e7324357ad9567667381e01a.webp","https://icodrops.com/popset/","Private Stage","$1 M","—","Social","Upcoming","","Izun Partners","Michael Shaulov","Patricio Worthalter","More Details","","","",""
"Volta Circuit","","https://icodrops.com/media/cache/42/81/4281bf3703a0fbaa9362a633c30ca73b.webp","https://icodrops.com/volta-circuit/","Private Stage","$4.1 M","—","Blockchain Service","Upcoming","","Dispersion Capital","Fika Ventures","Haven Ventures","More Details","","","",""
"Crestal","","https://icodrops.com/media/cache/c4/22/c422834afd43d344d3153fd3c6385da0.webp","https://icodrops.com/crestal/","Private Stage","$2 M","—","Infrastructure","Upcoming","","Kyros Ventures","Sandeep Nailwal","Andrew Vranjes","More Details","ZetaChain","","",""
"Shadow War","","https://icodrops.com/media/cache/41/1e/411e0d4ef6bac37903b1d86516b80a91.webp","https://icodrops.com/shadow-war/","Private Stage","$5 M","—","Gaming","Upcoming","","Momentum 6","Andromeda Capital","Cluster Capital","More Details","","","",""
"Resonance Security","","https://icodrops.com/media/cache/e3/cf/e3cfef55e081c41c514a48e641c4da05.webp","https://icodrops.com/resonance-security/","Private Stage","$1.5 M","—","Blockchain Service","Upcoming","","Fabric Ventures","Arca","Blockchain Founders Fund","","","","",""
"Mirror","","https://icodrops.com/media/cache/5a/e9/5ae9daea2b26d8e23fd40e841134cd98.webp","https://icodrops.com/mirror-2/","Private Stage","—","—","Social","Upcoming","","Paragraph","","","","","","",""
"Kiosk","","https://icodrops.com/media/cache/1e/4f/1e4fd8bd91987ab8da83417cdd9c119e.webp","https://icodrops.com/kiosk/","Private Stage","$10 M","—","Social","Upcoming","","Andreessen Horowitz (a16z)","Electric Capital","Union Square Ventures","More Details","","","",""
"Blade Games","","https://icodrops.com/media/cache/5b/35/5b3595a25a9825e9e0a92e86e91d7851.webp","https://icodrops.com/blade-games/","Private Stage","$2.4 M","$48.34 K","Gaming","Upcoming","","IOSG Ventures","Puzzle Ventures","Animoca Brands","More Details","zkSync","","",""
"Baxus","","https://icodrops.com/media/cache/07/02/0702f4d18b194df6d362868314d8d437.webp","https://icodrops.com/baxus/","Private Stage","$5 M","—","Social","Upcoming","","Multicoin Capital","Solana Ventures","Austin Federa","More Details","","","",""
"Agora","","https://icodrops.com/media/cache/94/c6/94c60f28a7d510f98197dc4173a9c086.webp","https://icodrops.com/agora-3/","Private Stage","$5 M","—","Blockchain Service","Upcoming","","Balaji Srinivasan","Coinbase Ventures","ConsenSys Mesh","More Details","","","",""
"Bedrock","","https://icodrops.com/media/cache/94/03/9403d88160c325d382e2babd3c823fcf.webp","https://icodrops.com/bedrock-2/","Private Stage","—","$120.4 M","DeFi","Upcoming","","Amber Group","OKX Ventures","Arche Fund","More Details","","","",""
"Prime Intellect","","https://icodrops.com/media/cache/5f/c0/5fc08a3f03252d35936f0329bd2dc3dc.webp","https://icodrops.com/prime-intellect/","Private Stage","$20.5 M","—","Blockchain Service","Upcoming","","Balaji Srinivasan","CoinFund","Founders Fund","More Details","","","",""
"InfiniGods","","https://icodrops.com/media/cache/f8/42/f842809dfb0e8d6f9772fea72952142d.webp","https://icodrops.com/infinigods/","Private Stage","$17 M","$704.2 K","Gaming","Upcoming","","Framework Ventures","Pantera Capital","Animoca Brands","More Details","","","",""
"OpenDelta","","https://icodrops.com/media/cache/c3/56/c3562f78345b483aadbf4264386ba323.webp","https://icodrops.com/opendelta/","Private Stage","$2.15 M","—","Stablecoin","Upcoming","","6MV (6th Man Ventures)","Anagram Crypto","Anatoly Yakovenko","More Details","","","",""
"L3E7","","https://icodrops.com/media/cache/bc/70/bc707e6e7f35c7895263e4e22690de84.webp","https://icodrops.com/l3e7/","Private Stage","$10 M","—","Gaming","Upcoming","","OKX Ventures","The Spartan Group","Big Brain Holdings","More Details","","","",""
"Chakra","","https://icodrops.com/media/cache/8a/69/8a69000f7cc66cb5c2376b5e16d1b9c4.webp","https://icodrops.com/chakra/","Private Stage","—","—","DeFi","Upcoming","","Bixin Ventures","ABCDE Capital","Cogitent Ventures","More Details","Bitcoin","","",""
"Metale Protocol","","https://icodrops.com/media/cache/81/c1/81c1bfe5eb099e51214655b50ae123a9.webp","https://icodrops.com/metale-protocol/","Private Stage","$4 M","—","Social","Upcoming","","Chain Capital","Waterdrip Capital","Aipollo Investment","More Details","","","",""
"Securitize","","https://icodrops.com/media/cache/d1/14/d114711fbfa5958ed718342979a06fd7.webp","https://icodrops.com/securitize/","Private Stage","$534.5 M","—","Finance","Upcoming","","Blockchain Capital","Jump Crypto","BlackRock","More Details","","","",""
"LazyBear","","https://icodrops.com/media/cache/b4/2b/b42b254803eafb14e725b15cec5f0032.webp","https://icodrops.com/lazybear/","Private Stage","$4 M","—","CEX","Upcoming","","Crypto Bullish","GemX Crypto","Gogeko Labs","More Details","","","",""
"X10","","https://icodrops.com/media/cache/55/7f/557f3eab87833349090be2fcfa4a8cab.webp","https://icodrops.com/x10/","Private Stage","$6.5 M","—","DeFi","Upcoming","","Semantic Ventures","Cherry Ventures","cyber Fund","More Details","","","",""
"Backed","","https://icodrops.com/media/cache/ac/e8/ace84752569b749331879e6abf5756e3.webp","https://icodrops.com/backed/","Private Stage","$12.7 M","—","DeFi","Upcoming","","Kraken","Blockchain Founders Fund","Blue Bay Capital","More Details","","","",""
"Adot","","https://icodrops.com/media/cache/df/3a/df3a595c377a2bf09844c26fc46c1cad.webp","https://icodrops.com/adot/","Private Stage","$3 M","—","Artificial Intellig…","Upcoming","","gumi Cryptos Capital","Aptos","Hash Global","More Details","","","",""
"Homium","HELOC","https://icodrops.com/media/cache/3b/65/3b6539a15f2cf17b6617b157795b0071.webp","https://icodrops.com/homium/","Private Stage","$10 M","—","Real Estate","Upcoming","","Blizzard Fund (Avalanche Ecosystem)","Sorenson Impact Group","Own","","","","",""
"Uncharted","U","https://icodrops.com/media/cache/6b/a7/6ba712cdee2c633ef58c21162db8f895.webp","https://icodrops.com/uncharted/","Private Stage","$1.7 M","—","Gaming","Upcoming","","The Spartan Group","D64 Ventures","Double Peak","More Details","","","",""
"Cloudwall","","https://icodrops.com/media/cache/82/b8/82b82d3d2cfd33383dd021293897fe12.webp","https://icodrops.com/cloudwall/","Private Stage","$6.3 M","—","DeFi","Upcoming","","LocalGlobe","Eberg Capital","IA Capital Partners","More Details","","","",""
"Runes DEX","","https://icodrops.com/media/cache/b2/48/b248ad95b5d900ef9f7b8fc957bba7f0.webp","https://icodrops.com/runes-dex/","Private Stage","$2 M","—","DEX","Upcoming","","0xMaki","Mechanism Capital","Kenetic Capital","More Details","","","",""
"Nebra","","https://icodrops.com/media/cache/f4/d7/f4d7c8d798146bbe0ab12eae5487ba19.webp","https://icodrops.com/nebra/","Private Stage","$4.5 M","—","Infrastructure","Upcoming","","Bankless","Nascent","Kartik Talwar","More Details","Own","","",""
"fantasy.top","","https://icodrops.com/media/cache/1c/71/1c7184bb13d1ffeae71e8061b4d17e9b.webp","https://icodrops.com/fantasy-top/","Private Stage","$4.25 M","—","Gaming","Upcoming","","Alliance","Dragonfly Capital","Fabric Ventures","More Details","Blast","","",""
"Superlogic","","https://icodrops.com/media/cache/8b/6c/8b6ccbceb6dbf4343bdbaf4da3968915.webp","https://icodrops.com/superlogic/","Private Stage","$21.3 M","$200 M","Marketing","Upcoming","","Galaxy Interactive","Nima Capital","Sanctor Capital","More Details","","","",""
"DeGaming","","https://icodrops.com/media/cache/de/ed/deeda90926e38799f68911fed233974b.webp","https://icodrops.com/degaming/","Private Stage","$3.72 M","—","Gaming","Upcoming","","XVC Tech","","","","","","",""
"Skynet Trading","","https://icodrops.com/media/cache/c9/85/c985d65e42fe50e980b078fc89d03c62.webp","https://icodrops.com/skynet-trading/","Private Stage","—","—","Blockchain Service","Upcoming","","Edessa Capital","Seier Capital","","","","","",""
"TradeTogether","","https://icodrops.com/media/cache/c3/2d/c32da8a99cacc07653b10e5e43eb496c.webp","https://icodrops.com/tradetogether/","Private Stage","$2 M","—","Finance","Upcoming","","Orbit Startups","XVC Tech","","","","","",""
"SatScreener","","https://icodrops.com/media/cache/96/2c/962c11d44573ed5b58ffe96087f5192f.webp","https://icodrops.com/satscreener/","Private Stage","$500 K","—","Blockchain Service","Upcoming","","Sora Ventures","ALEX","Anthony Cheng","More Details","Bitcoin","","",""
"Othentic","","https://icodrops.com/media/cache/a4/fe/a4fe27cbb47145f1631aaca0d884f6f7.webp","https://icodrops.com/othentic/","Private Stage","$4 M","—","Infrastructure","Upcoming","","Bankless","Coinbase Ventures","HashKey Capital","More Details","","","",""
"Lambda Finance","","https://icodrops.com/media/cache/b7/75/b775331dc58e7ced861e08608f4f5aec.webp","https://icodrops.com/lambda-finance/","Private Stage","$1.8 M","—","Stablecoin","Upcoming","","AladdinDAO","curvecap","DLC.Link","More Details","Bitcoin","","",""
"HQLAx","","https://icodrops.com/media/cache/1f/e5/1fe54cec9994b8cefb7edb756f2c4d4e.webp","https://icodrops.com/hqlax/","Private Stage","$27.5 M","—","Finance","Upcoming","","Goldman Sachs","BNP Paribas Private Equity","BNY Mellon","More Details","","","",""
"FilmChain","","https://icodrops.com/media/cache/fe/3d/fe3dcc88b87d6d2cfbf99f7fbc2d605e.webp","https://icodrops.com/filmchain/","Private Stage","$2.98 M","—","Infrastructure","Upcoming","","DeBa Ventures","HearstLab","Holt Xchange","More Details","","","",""
"Circle of Games","","https://icodrops.com/media/cache/fa/7e/fa7edb495450882ac932ac4b42f528a5.webp","https://icodrops.com/circle-of-games/","Private Stage","$1 M","—","Gaming","Upcoming","","Nazara Technologies","The Hashgraph Association","","","","","",""
"Spellborne","","https://icodrops.com/media/cache/ca/71/ca71b038856c88512bfc33c7d7cea7b4.webp","https://icodrops.com/spellborne/","Private Stage","$1.35 M","$347.81 K","Gaming","Upcoming","","Animoca Brands","D64 Ventures","Momentum 6","More Details","","","",""
"Gull Network","GULL","https://icodrops.com/media/cache/d7/5d/d75d4b5908d9692bbb31e494a2180036.webp","https://icodrops.com/gull-network/","Private Stage","$1.6 M","$254 K","Infrastructure","Upcoming","","Morningstar Ventures","Boxmining","GBV Capital","More Details","Manta Network","","",""
"Tomo","","https://icodrops.com/media/cache/50/f6/50f6348dac5a2194a91246f023573c54.webp","https://icodrops.com/tomo/","Private Stage","$3.5 M","—","Social","Upcoming","","Polychain Capital","HTX Ventures (previously Huobi Ventures)","OKX Ventures","More Details","Ethereum","","",""
"Stream Finance","","https://icodrops.com/media/cache/ef/78/ef78fa98b63499ea9bd5c46dfdffc544.webp","https://icodrops.com/stream-finance/","Private Stage","$1.5 M","$20 M","DeFi","Upcoming","","Polychain Capital","","","","","","",""
"Multisynq","","https://icodrops.com/media/cache/1e/99/1e99c0d0ab3fe40eb3646f1decb3ce1a.webp","https://icodrops.com/multisynq/","Private Stage","$2.2 M","—","Infrastructure","Upcoming","","gmoney","Manifold Trading","0xLawliette","More Details","","","",""
"Veremark","","https://icodrops.com/media/cache/22/de/22de0c23f3980198b36b648040a1457f.webp","https://icodrops.com/veremark/","Private Stage","$11.5 M","—","Blockchain Service","Upcoming","","ACF Investors","Samaipata","Stage 2 Capital","More Details","","","",""
"Mayan","","https://icodrops.com/media/cache/bc/f4/bcf4c78d270ac5ce04d9e897b00614c6.webp","https://icodrops.com/mayan/","Private Stage","$3 M","—","DEX","Upcoming","","6MV (6th Man Ventures)","Arrington Capital","Solana Ventures","More Details","Solana","","",""
"Azuro","AZUR","https://icodrops.com/media/cache/73/fa/73faa18d8d8dddf04abf8ce1529e65f8.webp","https://icodrops.com/azuro/","Private Stage","$11 M","$1.11 M","Gaming","Upcoming","","Delphi Digital (Delphi Labs)","Alliance","Arrington Capital","More Details","","","",""
"Alpen Labs","","https://icodrops.com/media/cache/5e/08/5e0877f71f24c8523897a6917a87a7d0.webp","https://icodrops.com/alpen-labs/","Private Stage","$19.1 M","—","Infrastructure","Upcoming","","Mirana Ventures","Robot Ventures","Village Global","More Details","Bitcoin","","",""
"Uplink","","https://icodrops.com/media/cache/c5/22/c5220756e19fe6d1aa53db15d1c629a5.webp","https://icodrops.com/uplink/","Private Stage","$10 M","—","Infrastructure","Upcoming","","Framework Ventures","","","","","","",""
"KIKI World","","https://icodrops.com/media/cache/30/71/3071937d1b11b0d846e775b40e9c535d.webp","https://icodrops.com/kiki-world/","Private Stage","$7 M","—","Social","Upcoming","","Andreessen Horowitz (a16z)","2PunksCapital","Advancit Capital","More Details","","","",""
